EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-20T23:52:32.958920184+09:00,2025-01-20T23:52:34.56312043+09:00,1604ms,VALIDATE_ORGANIZATION,a2022282a0816318e8928d8515151545,true,2025-01-20T14:52:33.020534277,,2025-01-20T14:52:33.020534277
JOB_PROCESSED,2025-01-20T23:52:32.958920184+09:00,2025-01-20T23:52:35.547724744+09:00,2588ms,VALIDATE_USER,a2022282a0816318e8928d8515151545,true,2025-01-20T14:52:33.788989781,,2025-01-20T14:52:33.788989781
JOB_PROCESSED,2025-01-20T23:52:32.958920184+09:00,2025-01-20T23:52:36.91930026+09:00,3960ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,a2022282a0816318e8928d8515151545,true,2025-01-20T14:52:34.898090492,,2025-01-20T14:52:34.898090492
JOB_SUCCESS,2025-01-20T23:52:32.958920184+09:00,2025-01-20T23:52:37.919040809+09:00,4960ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a2022282a0816318e8928d8515151545,true,2025-01-20T14:52:36.109997083,2025-01-20T14:52:33.020269519,2025-01-20T14:52:37.253562864
JOB_PROCESSED,2025-01-20T23:52:32.958920184+09:00,2025-01-20T23:52:37.919137996+09:00,4960ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a2022282a0816318e8928d8515151545,true,2025-01-20T14:52:36.109997083,,2025-01-20T14:52:36.109997083
