EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-20T23:51:17.733970373+09:00,2025-01-20T23:51:18.849612374+09:00,1115ms,VALIDATE_ORGANIZATION,a2022282a0816318e8928d8411010507,true,2025-01-20T14:51:17.684585777,,2025-01-20T14:51:17.684585777
JOB_PROCESSED,2025-01-20T23:51:17.733970373+09:00,2025-01-20T23:51:19.847676787+09:00,2113ms,VALIDATE_USER,a2022282a0816318e8928d8411010507,true,2025-01-20T14:51:18.201129455,,2025-01-20T14:51:18.201129455
JOB_PROCESSED,2025-01-20T23:51:17.733970373+09:00,2025-01-20T23:51:21.116586996+09:00,3382ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,a2022282a0816318e8928d8411010507,true,2025-01-20T14:51:19.409158184,,2025-01-20T14:51:19.409158184
JOB_PROCESSED,2025-01-20T23:51:17.733970373+09:00,2025-01-20T23:51:21.709955695+09:00,3975ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a2022282a0816318e8928d8411010507,true,2025-01-20T14:51:20.45704802,,2025-01-20T14:51:20.45704802
JOB_SUCCESS,2025-01-20T23:51:17.733970373+09:00,2025-01-20T23:51:21.71007826+09:00,3976ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,a2022282a0816318e8928d8411010507,true,2025-01-20T14:51:19.409158184,2025-01-20T14:51:17.684375146,2025-01-20T14:51:21.034496516
