EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-21T01:15:50.882214763+09:00,2025-01-21T01:16:08.606236719+09:00,17724ms,VALIDATE_FILE_OBJECT,222a22a80289e938c0929dd545411411,true,2025-01-20T16:15:50.629678468,,2025-01-20T16:15:50.629678468
JOB_PROCESSED,2025-01-21T01:15:50.882214763+09:00,2025-01-21T01:16:09.739718944+09:00,18857ms,CREATE_FILE_OBJECT,222a22a80289e938c0929dd545411411,true,2025-01-20T16:15:51.318459821,,2025-01-20T16:15:51.318459821
JOB_SUCCESS,2025-01-21T01:15:50.882214763+09:00,2025-01-21T01:16:10.28943321+09:00,19407ms,CREATE_FILE_OBJECT,222a22a80289e938c0929dd545411411,true,2025-01-20T16:15:51.318459821,2025-01-20T16:15:50.629547841,2025-01-20T16:15:52.455372626
