EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:51:15.702004223+09:00,2024-12-09T04:51:17.596367356+09:00,1894ms,VALIDATE_ORGANIZATION,a02202aa808b6b056417d92515540554,true,2024-12-08T19:51:15.840542837
JOB_PROCESSED,2024-12-09T04:51:15.702004223+09:00,2024-12-09T04:51:18.571000766+09:00,2868ms,VALIDATE_USER,a02202aa808b6b056417d92515540554,true,2024-12-08T19:51:16.574873189
JOB_PROCESSED,2024-12-09T04:51:15.702004223+09:00,2024-12-09T04:51:19.807311456+09:00,4105ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,a02202aa808b6b056417d92515540554,true,2024-12-08T19:51:17.772983013
JOB_PROCESSED,2024-12-09T04:51:15.702004223+09:00,2024-12-09T04:51:21.320744488+09:00,5618ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a02202aa808b6b056417d92515540554,true,2024-12-08T19:51:19.528422612
JOB_SUCCESS,2024-12-09T04:51:15.702004223+09:00,2024-12-09T04:51:21.320867427+09:00,5618ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a02202aa808b6b056417d92515540554,true,2024-12-08T19:51:19.528422612
