EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-10T06:56:23.136261091+09:00,2024-12-10T06:56:27.259493572+09:00,3325ms,VALIDATE_FILE_OBJECT,000202a8a209eb2de4d9167011554435,true,2024-12-09T21:56:22.312057219,,2024-12-09T21:56:22.312057219
JOB_PROCESSED,2024-12-10T06:56:23.136261091+09:00,2024-12-10T06:57:31.203767319+09:00,65694ms,CREATE_FILE_OBJECT,000202a8a209eb2de4d9167011554435,true,2024-12-09T21:56:33.663466234,,2024-12-09T21:56:33.663466234
JOB_SUCCESS,2024-12-10T06:56:23.136261091+09:00,2024-12-10T06:57:31.203883217+09:00,65694ms,CREATE_FILE_OBJECT,000202a8a209eb2de4d9167011554435,true,2024-12-09T21:56:33.663466234,2024-12-09T21:56:22.243697721,2024-12-09T21:56:46.568770993
