EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-09T19:29:03.023011585+09:00,2024-12-09T19:29:06.400456975+09:00,3377ms,CREATE_USER_PROFILE,800a008a2083c32d4eceddb504111147,true,2024-12-09T10:29:05.036128632,,2024-12-09T10:29:05.036128632
JOB_PROCESSED,2024-12-09T19:29:03.023011585+09:00,2024-12-09T19:29:08.571439722+09:00,5548ms,CREATE_USER_PREFERENCE,800a008a2083c32d4eceddb504111147,true,2024-12-09T10:29:06.289419949,,2024-12-09T10:29:06.289419949
JOB_SUCCESS,2024-12-09T19:29:03.023011585+09:00,2024-12-09T19:29:08.57149156+09:00,5548ms,CREATE_USER_PREFERENCE,800a008a2083c32d4eceddb504111147,true,2024-12-09T10:29:06.289419949,2024-12-09T10:29:03.99266706,2024-12-09T10:29:09.276998014
