EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:46:52.00478949+09:00,2024-12-09T04:46:54.191258777+09:00,2186ms,CREATE_FILE_OBJECT,a02202aa808b6b056417d87515154044,true,2024-12-08T19:46:52.628336334
JOB_SUCCESS,2024-12-09T04:46:52.00478949+09:00,2024-12-09T04:46:54.201331423+09:00,2196ms,CREATE_FILE_OBJECT,a02202aa808b6b056417d87515154044,true,2024-12-08T19:46:52.628336334
