EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:51:10.920168641+09:00,2024-12-09T04:51:12.923485934+09:00,2003ms,VALIDATE_FILE_OBJECT,a02202aa808b6b056417d92514451111,true,2024-12-08T19:51:10.988096093
JOB_PROCESSED,2024-12-09T04:51:10.920168641+09:00,2024-12-09T04:51:14.364068471+09:00,3443ms,CREATE_FILE_OBJECT,a02202aa808b6b056417d92514451111,true,2024-12-08T19:51:11.708862862
JOB_SUCCESS,2024-12-09T04:51:10.920168641+09:00,2024-12-09T04:51:14.423353556+09:00,3503ms,CREATE_FILE_OBJECT,a02202aa808b6b056417d92514451111,true,2024-12-08T19:51:11.708862862
