EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-20T23:46:28.930717267+09:00,2025-01-20T23:46:29.765132629+09:00,834ms,VALIDATE_FILE_OBJECT,a2022282a0816318e8928cd154400175,true,2025-01-20T14:46:28.640182909,,2025-01-20T14:46:28.640182909
JOB_PROCESSED,2025-01-20T23:46:28.930717267+09:00,2025-01-20T23:46:30.757601319+09:00,1826ms,CREATE_FILE_OBJECT,a2022282a0816318e8928cd154400175,true,2025-01-20T14:46:29.177188808,,2025-01-20T14:46:29.177188808
JOB_SUCCESS,2025-01-20T23:46:28.930717267+09:00,2025-01-20T23:46:30.757667307+09:00,1826ms,CREATE_FILE_OBJECT,a2022282a0816318e8928cd154400175,true,2025-01-20T14:46:29.177188808,2025-01-20T14:46:28.640072294,2025-01-20T14:46:30.280775403
