EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-20T23:47:50.297160309+09:00,2025-01-20T23:47:51.369867652+09:00,1072ms,VALIDATE_FILE_OBJECT,a2022282a0816318e8928cd504115447,true,2025-01-20T14:47:49.995565685,,2025-01-20T14:47:49.995565685
JOB_PROCESSED,2025-01-20T23:47:50.297160309+09:00,2025-01-20T23:47:52.440909916+09:00,2143ms,CREATE_FILE_OBJECT,a2022282a0816318e8928cd504115447,true,2025-01-20T14:47:50.806163838,,2025-01-20T14:47:50.806163838
JOB_SUCCESS,2025-01-20T23:47:50.297160309+09:00,2025-01-20T23:47:52.460900539+09:00,2163ms,CREATE_FILE_OBJECT,a2022282a0816318e8928cd504115447,true,2025-01-20T14:47:50.806163838,2025-01-20T14:47:49.99541741,2025-01-20T14:47:51.927100892
