EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-10T01:33:22.614724917+09:00,2024-12-10T01:33:23.330855706+09:00,716ms,VALIDATE_ORGANIZATION,a202028a80896305e6f21a1044550508,true,2024-12-09T16:33:22.758801588,,2024-12-09T16:33:22.758801588
JOB_PROCESSED,2024-12-10T01:33:22.614724917+09:00,2024-12-10T01:33:24.28396375+09:00,1669ms,VALIDATE_USER,a202028a80896305e6f21a1044550508,true,2024-12-09T16:33:23.054579069,,2024-12-09T16:33:23.054579069
JOB_PROCESSED,2024-12-10T01:33:22.614724917+09:00,2024-12-10T01:33:25.277303081+09:00,2662ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,a202028a80896305e6f21a1044550508,true,2024-12-09T16:33:24.057128007,,2024-12-09T16:33:24.057128007
JOB_PROCESSED,2024-12-10T01:33:22.614724917+09:00,2024-12-10T01:33:26.296527536+09:00,3681ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a202028a80896305e6f21a1044550508,true,2024-12-09T16:33:25.081412525,,2024-12-09T16:33:25.081412525
JOB_SUCCESS,2024-12-10T01:33:22.614724917+09:00,2024-12-10T01:33:26.297196212+09:00,3682ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a202028a80896305e6f21a1044550508,true,2024-12-09T16:33:25.081412525,2024-12-09T16:33:22.753488704,2024-12-09T16:33:26.065968311
