EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-20T23:31:17.380897184+09:00,2025-01-20T23:31:18.42454201+09:00,1043ms,VALIDATE_TASK,020220a8a089cb38e890062000001044,true,2025-01-20T14:31:17.323183058,,2025-01-20T14:31:17.323183058
JOB_PROCESSED,2025-01-20T23:31:17.380897184+09:00,2025-01-20T23:31:19.460620993+09:00,2079ms,VALIDATE_USER,020220a8a089cb38e890062000001044,true,2025-01-20T14:31:18.039324642,,2025-01-20T14:31:18.039324642
JOB_PROCESSED,2025-01-20T23:31:17.380897184+09:00,2025-01-20T23:31:20.434909771+09:00,3054ms,VALIDATE_TEAM,020220a8a089cb38e890062000001044,true,2025-01-20T14:31:19.062065276,,2025-01-20T14:31:19.062065276
JOB_PROCESSED,2025-01-20T23:31:17.380897184+09:00,2025-01-20T23:31:21.503060737+09:00,4122ms,VALIDATE_FILE_OBJECT,020220a8a089cb38e890062000001044,true,2025-01-20T14:31:20.089196678,,2025-01-20T14:31:20.089196678
JOB_PROCESSED,2025-01-20T23:31:17.380897184+09:00,2025-01-20T23:31:22.465357001+09:00,5084ms,CREATE_TASK_AND_ATTACH_FILE_OBJECT,020220a8a089cb38e890062000001044,true,2025-01-20T14:31:21.108729,,2025-01-20T14:31:21.108729
JOB_SUCCESS,2025-01-20T23:31:17.380897184+09:00,2025-01-20T23:31:22.669289731+09:00,5288ms,CREATE_TASK_AND_ATTACH_FILE_OBJECT,020220a8a089cb38e890062000001044,true,2025-01-20T14:31:21.108729,2025-01-20T14:31:17.322863434,2025-01-20T14:31:22.139222158
