Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,CPUUsage,AuthCPUUsage,WebsocketCPUUsage,WebGatewayCPUUsage,JobCPUUsage,UserProfileCPUUsage,UserPreferenceCPUUsage,OrganizationCPUUsage,TeamCPUUsage,PlanCPUUsage,StorageCPUUsage
true,2024-12-09T02:38:14.320941311+09:00,2024-12-09T02:38:14.354165715+09:00,33,200,0.003986085501207902,0.003986085501207902,0.014404883936861521,0.00726770372270478,0.04455036170283076,0.0071902261072862746,0.005808127278514879,0.013551040918880238,0.007038093618840307,0.007849795792189616,0.004048391802881774
true,2024-12-09T02:38:19.320750998+09:00,2024-12-09T02:38:19.342967541+09:00,22,200,0.004339982238351125,0.004339982238351125,0.0141541044825013,0.007271703832490686,0.04420910899414544,0.0077378380990347434,0.005808127278514879,0.013551040918880238,0.007691156777288067,0.007497363201872052,0.004048391802881773
true,2024-12-09T02:38:24.321100747+09:00,2024-12-09T02:38:24.347981037+09:00,26,200,0.004339982238351125,0.004339982238351125,0.013731017893887249,0.008457340093414978,0.041902643396523824,0.007383866077323062,0.005808127278514879,0.012734571882627539,0.007659074108297981,0.007277902670882113,0.0040388103399029655
true,2024-12-09T02:38:29.321321772+09:00,2024-12-09T02:38:29.342003038+09:00,20,200,0.004168704596130286,0.004168704596130286,0.014143483433466119,0.008457340093414976,0.04091692415902576,0.007234994876493637,0.005499543543712876,0.014942667741646381,0.007075554782233785,0.007823035495427554,0.0040388103399029655
true,2024-12-09T02:38:34.322895065+09:00,2024-12-09T02:38:34.359525741+09:00,36,200,0.004168704596130285,0.004168704596130285,0.00487007893937855,0.008455521457098467,0.04066840536519797,0.007016986291848445,0.005798872191691383,0.014942667741646383,0.0068619517154356975,0.007809948793945132,0.004091204049624042
true,2024-12-09T02:38:39.321332141+09:00,2024-12-09T02:38:39.34223385+09:00,20,200,0.00417937878954238,0.00417937878954238,0.004812861832460422,0.008207549676760647,0.041506742449665256,0.007809232674457844,0.005798872191691384,0.015383201333889155,0.007658806006405348,0.007761249657440273,0.0038627140916044356
true,2024-12-09T02:38:44.32141886+09:00,2024-12-09T02:38:44.337682574+09:00,16,200,0.00417937878954238,0.00417937878954238,0.004890447177836599,0.010465838033251821,0.040702095292631156,0.007855638267816949,0.005821982376287495,0.015383201333889155,0.007225217596475499,0.007761249657440273,0.00402763204776931
true,2024-12-09T02:38:49.321039333+09:00,2024-12-09T02:38:49.343567724+09:00,22,200,0.004046905474116415,0.004046905474116415,0.004890447177836599,0.010465838033251821,0.04139884596400193,0.007256648032017647,0.00545149567612046,0.016476900475118492,0.007625020480771485,0.007761249657440275,0.00402763204776931
true,2024-12-09T02:38:54.320938222+09:00,2024-12-09T02:38:54.341550346+09:00,20,200,0.004306915711978767,0.004306915711978767,0.004543391160031227,0.01081643771855492,0.04246907996927797,0.0070384795003464425,0.005835946981414928,0.016476900475118492,0.0076592477494762485,0.0072213160459473225,0.004031981024551169
true,2024-12-09T02:38:59.32090245+09:00,2024-12-09T02:38:59.34351871+09:00,22,200,0.004306915711978767,0.004306915711978767,0.004890033872739886,0.011573237938702503,0.04088131524822817,0.0078075918310270345,0.005785534262523913,0.016476900475118492,0.0072078265801038535,0.007712241509978605,0.004031981024551169
true,2024-12-09T02:39:04.320936488+09:00,2024-12-09T02:39:04.343371213+09:00,22,200,0.004023609841738741,0.004023609841738741,0.004890033872739886,0.010899498677312618,0.04179260895349099,0.0078075918310270345,0.005799767932240846,0.015399853202186519,0.00699677301045099,0.0072258594130373425,0.004031981024551169
true,2024-12-09T02:39:09.321330723+09:00,2024-12-09T02:39:09.347655771+09:00,26,200,0.004021987897923688,0.004021987897923688,0.004823114406146322,0.010577891254149341,0.04178081209564162,0.007769747744958005,0.005799767932240847,0.01728606687324334,0.007673956439937492,0.00765597270874276,0.004031981024551169
true,2024-12-09T02:39:14.321149248+09:00,2024-12-09T02:39:14.356169382+09:00,35,200,0.004261454751854477,0.004261454751854477,0.0048533212641797005,0.012974322158835976,0.04105963819703532,0.00774605373505194,0.005798410489978518,0.01728606687324334,0.0072186669993197,0.00765597270874276,0.003638001204533509
true,2024-12-09T02:39:19.321145498+09:00,2024-12-09T02:39:19.355537675+09:00,34,200,0.003961380541452869,0.003961380541452869,0.00457593912433908,0.012175428271905651,0.03930567429761563,0.007746053735051941,0.005498461936671089,0.017012081596619103,0.0070164509521062875,0.007198588247989024,0.00363800120453351
true,2024-12-09T02:39:24.321114509+09:00,2024-12-09T02:39:24.342139728+09:00,21,200,0.003843030473094421,0.003843030473094421,0.0044411516076744454,0.013405411766056499,0.03963581429256407,0.007235164940458148,0.0058165772655654965,0.016512368955748556,0.006803041308911391,0.006986237066145298,0.0035955367433460395
true,2024-12-09T02:39:29.321325314+09:00,2024-12-09T02:39:29.342917252+09:00,21,200,0.003151292293685115,0.003151292293685115,0.0048740091182946305,0.014606391059726267,0.039404885274616816,0.00774644125840176,0.0058165772655654965,0.019611185490186134,0.007743951887903753,0.0077451429950523435,0.0033378887923462266
true,2024-12-09T02:39:34.321140934+09:00,2024-12-09T02:39:34.375894977+09:00,54,200,0.0029610282467685822,0.0029610282467685822,0.0048740091182946305,0.014835050299864636,0.03988653438034666,0.0073240794595228345,0.005783849027453286,0.01961118549018614,0.007237748559119274,0.0077451429950523435,0.0035970353519380275
true,2024-12-09T02:39:39.321650862+09:00,2024-12-09T02:39:39.34208425+09:00,20,200,0.0030026846569541064,0.0030026846569541064,0.0045761760216641275,0.014835050299864636,0.039012799174257776,0.007678074766026553,0.005783849027453285,0.018537516665010644,0.007691336483107398,0.00724787460524682,0.0035970353519380275
true,2024-12-09T02:39:44.321730852+09:00,2024-12-09T02:39:44.362963311+09:00,41,200,0.002211697165410835,0.002211697165410835,0.004502963694097226,0.01563271828063897,0.039426994806594395,0.007658764908219977,0.005795949450225821,0.019160515294577758,0.007691336483107398,0.007032263841484697,0.0035634138540730654
true,2024-12-09T02:39:49.321144956+09:00,2024-12-09T02:39:49.340746191+09:00,19,200,0.002211697165410835,0.002211697165410835,0.00504960768519355,0.015318173338240395,0.03851297402194305,0.007203270502477078,0.0058111906224775035,0.021180539876691988,0.006791129629629684,0.007750963473078457,0.003563413854073065
true,2024-12-09T02:39:54.321439793+09:00,2024-12-09T02:39:54.34012401+09:00,18,200,0.0020513886091784515,0.0020513886091784515,0.005114278105086785,0.016311174146736357,0.03846566709461098,0.0069904844841103654,0.0058111906224775035,0.021180539876691988,0.007004150517167699,0.0077714950314979525,0.0035634138540730654
true,2024-12-09T02:39:59.321541729+09:00,2024-12-09T02:39:59.347493539+09:00,25,200,0.002185026511134694,0.002185026511134694,0.005050239467094578,0.016311174146736357,0.03650088232272101,0.008853161119181514,0.005487768382085398,0.021267230762213308,0.0077180336565747,0.007792341156818235,0.0035772646302038207
