EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:51:22.200058614+09:00,2024-12-09T04:51:23.846682041+09:00,1646ms,VALIDATE_TEAM,a02202aa808b6b056417d92541154404,true,2024-12-08T19:51:22.316509674
JOB_PROCESSED,2024-12-09T04:51:22.200058614+09:00,2024-12-09T04:51:24.402891145+09:00,2202ms,VALIDATE_ORGANIZATION_AND_ORGANIZATION_USER_EXIST,a02202aa808b6b056417d92541154404,true,2024-12-08T19:51:23.186704768
JOB_PROCESSED,2024-12-09T04:51:22.200058614+09:00,2024-12-09T04:51:26.425580931+09:00,4225ms,CREATE_TEAM_AND_ADD_INITIAL_TEAM_USER,a02202aa808b6b056417d92541154404,true,2024-12-08T19:51:24.302869778
JOB_SUCCESS,2024-12-09T04:51:22.200058614+09:00,2024-12-09T04:51:26.425750163+09:00,4225ms,CREATE_TEAM_AND_ADD_INITIAL_TEAM_USER,a02202aa808b6b056417d92541154404,true,2024-12-08T19:51:24.302869778
