EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T05:05:48.984128176+09:00,2024-12-09T05:05:50.656013009+09:00,1671ms,VALIDATE_ORGANIZATION,020200aaa009eb2dc49dde2050145410,true,2024-12-08T20:05:46.406052469
JOB_PROCESSED,2024-12-09T05:05:48.984128176+09:00,2024-12-09T05:05:55.055945202+09:00,6071ms,VALIDATE_USER,020200aaa009eb2dc49dde2050145410,true,2024-12-08T20:05:47.091101908
JOB_PROCESSED,2024-12-09T05:05:48.984128176+09:00,2024-12-09T05:05:57.988963655+09:00,9004ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,020200aaa009eb2dc49dde2050145410,true,2024-12-08T20:05:50.238728922
JOB_PROCESSED,2024-12-09T05:05:48.984128176+09:00,2024-12-09T05:06:02.07595889+09:00,13091ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,020200aaa009eb2dc49dde2050145410,true,2024-12-08T20:05:54.975624448
JOB_SUCCESS,2024-12-09T05:05:48.984128176+09:00,2024-12-09T05:06:02.076364247+09:00,13092ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,020200aaa009eb2dc49dde2050145410,true,2024-12-08T20:05:54.975624448
