Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,CPUUsage,AuthCPUUsage,WebsocketCPUUsage,WebGatewayCPUUsage,JobCPUUsage,UserProfileCPUUsage,UserPreferenceCPUUsage,OrganizationCPUUsage,TeamCPUUsage,PlanCPUUsage,StorageCPUUsage
true,2024-12-09T01:55:06.584303805+09:00,2024-12-09T01:55:06.663580764+09:00,79,200,0.0037959161281753855,0.0037959161281753855,0.005215564544149235,0.00811740366128901,0.015005264459889077,0.008593235866461177,0.00668987333690835,0.011892966755251626,0.007733311985654317,0.00784491238182336,0.004006139137460216
true,2024-12-09T01:55:11.585062437+09:00,2024-12-09T01:55:11.620201816+09:00,35,200,0.003760827213225557,0.003760827213225557,0.004909728185584111,0.008252191616138138,0.015947972526899903,0.008144590833905847,0.006217264194170942,0.013125573912019661,0.0072888828421232,0.00784491238182336,0.004006139137460216
true,2024-12-09T01:55:16.588820604+09:00,2024-12-09T01:55:16.766918923+09:00,178,200,0.003760827213225557,0.003760827213225557,0.006037607026011038,0.00800624846119934,0.016132994307988063,0.008538312581648388,0.006772481491233975,0.012366982030682257,0.0077505921702593645,0.007382809402802838,0.004015458521813828
true,2024-12-09T01:55:21.584373318+09:00,2024-12-09T01:55:21.603944055+09:00,19,200,0.003654986597236736,0.003654986597236736,0.005857897930963248,0.009236365344859991,0.01832901430702004,0.00865098867963426,0.006772481491233977,0.013758886108015641,0.007452009483478727,0.007186603659181947,0.004015458521813828
true,2024-12-09T01:55:26.584490415+09:00,2024-12-09T01:55:26.604414025+09:00,19,200,0.003679045724698968,0.003679045724698968,0.006239663048379681,0.009236365344859991,0.01832901430702004,0.008564323580115447,0.006772481491233975,0.013444928528113947,0.007823955771792885,0.00784348867194693,0.004015458521813828
true,2024-12-09T01:55:31.584388938+09:00,2024-12-09T01:55:31.604270392+09:00,19,200,0.003679045724698968,0.003679045724698968,0.005869961279523448,0.009166935808270124,0.01866128917494076,0.008564323580115447,0.006366064662019343,0.01526459587024253,0.007823955771792887,0.00784348867194693,0.0037389194217213807
true,2024-12-09T01:55:36.584642879+09:00,2024-12-09T01:55:36.606406093+09:00,21,200,0.0037304304383266105,0.0037304304383266105,0.00721547486361248,0.010058300990689216,0.01761014493769461,0.008573494743549043,0.006697557754176016,0.01526459587024253,0.007399423460236904,0.007756716501275374,0.004002237136465184
true,2024-12-09T01:55:41.584329768+09:00,2024-12-09T01:55:41.604371959+09:00,20,200,0.003499396591435625,0.003499396591435625,0.007498533668007126,0.009982118128725391,0.02115142587932187,0.008098813247962392,0.006793814636068106,0.014689792241421055,0.007335772073124524,0.007756716501275374,0.004002237136465184
true,2024-12-09T01:55:46.584290059+09:00,2024-12-09T01:55:46.60640909+09:00,22,200,0.003547566014011121,0.003547566014011121,0.00810718334474857,0.009982118128725391,0.021955875534658942,0.008477890513041037,0.006699366523636821,0.01425123840936804,0.007784150390509724,0.007756716501275374,0.004002237136465186
true,2024-12-09T01:55:51.584767627+09:00,2024-12-09T01:55:51.605408612+09:00,20,200,0.0036828872095486845,0.0036828872095486845,0.00810718334474857,0.010624322250804275,0.023358544151181816,0.008549854922789328,0.0066993665236368205,0.01735583129700741,0.007784150390509724,0.0072668465551843486,0.00377262127532783
true,2024-12-09T01:55:56.584901504+09:00,2024-12-09T01:55:56.614280962+09:00,29,200,0.004006463604748794,0.004006463604748794,0.008427431809769332,0.009867422460633908,0.023358544151181816,0.008479355094671449,0.006661386675750508,0.01650930939106723,0.007741738737575941,0.0076634166522587185,0.004049872434966233
true,2024-12-09T01:56:01.584485889+09:00,2024-12-09T01:56:01.626726288+09:00,42,200,0.004006463604748794,0.004006463604748794,0.007965875415267951,0.010883747763021567,0.02402959558823529,0.008523167746213017,0.006661386675750508,0.01825351295263878,0.007208966353544578,0.0076634166522587185,0.004049872434966234
true,2024-12-09T01:56:06.584413745+09:00,2024-12-09T01:56:06.605219722+09:00,20,200,0.003965097427240801,0.003965097427240801,0.008583827413814598,0.011733860536594717,0.022416663597092237,0.00845911338275557,0.0065424792791112475,0.019198195429017722,0.007761725831248983,0.007645102239982515,0.0038266185564921414
