EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T05:05:46.645869927+09:00,2024-12-09T05:05:49.495462677+09:00,2849ms,VALIDATE_ORGANIZATION,020200aaa009eb2dc49dde2050110417,true,2024-12-08T20:05:45.922824321
JOB_PROCESSED,2024-12-09T05:05:46.645869927+09:00,2024-12-09T05:05:54.026800116+09:00,7380ms,VALIDATE_USER,020200aaa009eb2dc49dde2050110417,true,2024-12-08T20:05:46.579136306
JOB_PROCESSED,2024-12-09T05:05:46.645869927+09:00,2024-12-09T05:05:55.840396592+09:00,9194ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,020200aaa009eb2dc49dde2050110417,true,2024-12-08T20:05:48.765591988
JOB_PROCESSED,2024-12-09T05:05:46.645869927+09:00,2024-12-09T05:06:00.893545398+09:00,14247ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,020200aaa009eb2dc49dde2050110417,true,2024-12-08T20:05:52.277344886
JOB_SUCCESS,2024-12-09T05:05:46.645869927+09:00,2024-12-09T05:06:00.893689276+09:00,14247ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,020200aaa009eb2dc49dde2050110417,true,2024-12-08T20:05:52.277344886
