EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:51:15.790692522+09:00,2024-12-09T04:51:17.596220657+09:00,1805ms,VALIDATE_USER_PREFERENCE,a02202aa808b6b056417d92515541547,true,2024-12-08T19:51:15.910835581
JOB_PROCESSED,2024-12-09T04:51:15.790692522+09:00,2024-12-09T04:51:18.305996883+09:00,2515ms,UPDATE_USER_PREFERENCE,a02202aa808b6b056417d92515541547,true,2024-12-08T19:51:16.206183063
JOB_SUCCESS,2024-12-09T04:51:15.790692522+09:00,2024-12-09T04:51:18.30630038+09:00,2515ms,UPDATE_USER_PREFERENCE,a02202aa808b6b056417d92515541547,true,2024-12-08T19:51:16.206183063
