EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T06:07:16.824893818+09:00,2024-12-09T06:07:18.247000088+09:00,1422ms,VALIDATE_USER_PREFERENCE,a02202aa808b6b056442896101144505,true,2024-12-08T21:07:16.815120219
JOB_PROCESSED,2024-12-09T06:07:16.824893818+09:00,2024-12-09T06:07:20.226481679+09:00,3401ms,UPDATE_USER_PREFERENCE,a02202aa808b6b056442896101144505,true,2024-12-08T21:07:17.746085589
JOB_SUCCESS,2024-12-09T06:07:16.824893818+09:00,2024-12-09T06:07:20.231971459+09:00,3407ms,UPDATE_USER_PREFERENCE,a02202aa808b6b056442896101144505,true,2024-12-08T21:07:17.746085589
