EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2025-01-20T23:10:32.230941723+09:00,2025-01-20T23:10:33.28692247+09:00,1055ms,VALIDATE_FILE_OBJECT,a2022282a0816318e89288d10000554f,true,2025-01-20T14:10:32.316443178,,2025-01-20T14:10:32.316443178
JOB_SUCCESS,2025-01-20T23:10:32.230941723+09:00,2025-01-20T23:10:34.303106044+09:00,2072ms,CREATE_FILE_OBJECT,a2022282a0816318e89288d10000554f,true,2025-01-20T14:10:32.856124348,2025-01-20T14:10:32.316190945,2025-01-20T14:10:33.867568547
JOB_PROCESSED,2025-01-20T23:10:32.230941723+09:00,2025-01-20T23:10:34.303292882+09:00,2072ms,CREATE_FILE_OBJECT,a2022282a0816318e89288d10000554f,true,2025-01-20T14:10:32.856124348,,2025-01-20T14:10:32.856124348
