EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T06:01:40.326655654+09:00,2024-12-09T06:01:41.701580348+09:00,1374ms,VALIDATE_TEAM,a02202aa808b6b056442892555111041,true,2024-12-08T21:01:40.569971739
JOB_PROCESSED,2024-12-09T06:01:40.326655654+09:00,2024-12-09T06:01:42.819815485+09:00,2493ms,VALIDATE_ORGANIZATION_AND_ORGANIZATION_USER_EXIST,a02202aa808b6b056442892555111041,true,2024-12-08T21:01:41.20874575
JOB_PROCESSED,2024-12-09T06:01:40.326655654+09:00,2024-12-09T06:01:43.713710319+09:00,3387ms,CREATE_TEAM_AND_ADD_INITIAL_TEAM_USER,a02202aa808b6b056442892555111041,true,2024-12-08T21:01:42.181563719
JOB_SUCCESS,2024-12-09T06:01:40.326655654+09:00,2024-12-09T06:01:43.713793335+09:00,3387ms,CREATE_TEAM_AND_ADD_INITIAL_TEAM_USER,a02202aa808b6b056442892555111041,true,2024-12-08T21:01:42.181563719
