Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,CPUUsage,AuthCPUUsage,WebsocketCPUUsage,WebGatewayCPUUsage,JobCPUUsage,UserProfileCPUUsage,UserPreferenceCPUUsage,OrganizationCPUUsage,TeamCPUUsage,PlanCPUUsage,StorageCPUUsage
true,2024-12-10T03:03:03.181020017+09:00,2024-12-10T03:03:03.367636473+09:00,186,200,0.0038174716826104697,0.0038174716826104697,0.003959156666666688,0.0012853354052143205,0.014697591967360599,0.009414048106612553,0.005859392101853185,0.007881060117185581,0.00870307265654713,0.009395457328629267,0.007926230997871887
true,2024-12-10T03:03:08.181501597+09:00,2024-12-10T03:03:08.223295773+09:00,41,200,0.003954537607564005,0.003954537607564005,0.004387453205757194,0.001289505459216472,0.013788214754730698,0.008688431583648399,0.0055661650386227175,0.008411699406342083,0.00819961582349239,0.009395457328629269,0.007926230997871887
true,2024-12-10T03:03:13.181455629+09:00,2024-12-10T03:03:13.219250035+09:00,37,200,0.0038337328341090317,0.0038337328341090317,0.004387453205757194,0.0014852977131101092,0.0149932787405727,0.008493676652914542,0.005544090475751833,0.008411699406342081,0.007955210412766991,0.009453130826020908,0.008167689832689866
true,2024-12-10T03:03:18.181701138+09:00,2024-12-10T03:03:18.270015639+09:00,88,200,0.0038337328341090317,0.0038337328341090317,0.004119651260853965,0.0014852977131101092,0.0149932787405727,0.009380809339941017,0.005924118168278595,0.008601219334015149,0.008529546803167188,0.008970567594586533,0.00772255073680827
true,2024-12-10T03:03:23.180867257+09:00,2024-12-10T03:03:23.273482469+09:00,92,200,0.0037695961283907994,0.0037695961283907994,0.0040128355748815,0.0014271047483569335,0.015056715966806133,0.009470869753294014,0.005924118168278595,0.007977664381485353,0.00863070149273085,0.00877326987567115,0.009084342412083031
true,2024-12-10T03:03:28.180898958+09:00,2024-12-10T03:03:28.235254877+09:00,54,200,0.0037695961283907994,0.0037695961283907994,0.004740845231514035,0.001385903114800392,0.014078898443126013,0.009382876016260129,0.005603298745667017,0.008519253758590438,0.0085587510172096,0.00928830180110183,0.009293358768117403
true,2024-12-10T03:03:33.181234867+09:00,2024-12-10T03:03:33.303416209+09:00,122,200,0.0037695961283907994,0.0037695961283907994,0.004473395715383984,0.0018244535179007487,0.015386313545110207,0.009382876016260129,0.005985970328764216,0.008122253688176592,0.0085587510172096,0.00928830180110183,0.009400066038903988
true,2024-12-10T03:03:38.181739498+09:00,2024-12-10T03:03:38.202229147+09:00,20,200,0.004015162812135678,0.004015162812135678,0.00510017372496219,0.0018244535179007494,0.015503033568833926,0.00933165747270913,0.005985970328764214,0.008617796115474403,0.008040744860883802,0.009228038894039933,0.009400066038903988
true,2024-12-10T03:03:43.181033927+09:00,2024-12-10T03:03:43.202213715+09:00,21,200,0.0038710099242573125,0.0038710099242573125,0.0051993425510023766,0.001710809414000116,0.015695064257547006,0.00932629956581948,0.005960921096014014,0.00795636111295371,0.008419087342658576,0.009228038894039932,0.00955790617572678
true,2024-12-10T03:03:48.180702366+09:00,2024-12-10T03:03:48.237333332+09:00,56,200,0.0038710099242573125,0.0038710099242573125,0.0051993425510023766,0.0017245658209333672,0.015695064257547006,0.009264024383068316,0.005992143569046745,0.008521586917236697,0.008331942358952892,0.0091532224783019,0.00955790617572678
true,2024-12-10T03:03:53.181429943+09:00,2024-12-10T03:03:53.246163586+09:00,64,200,0.0037811191255077256,0.0037811191255077256,0.004478729444444364,0.00205797752248374,0.01619489634977783,0.00918328603581559,0.005966068048035293,0.008172913005119702,0.008254393222152377,0.008525776705099705,0.010060650998540092
true,2024-12-10T03:03:58.180750149+09:00,2024-12-10T03:03:58.211403212+09:00,30,200,0.00298022097235581,0.00298022097235581,0.005498005982053746,0.00205797752248374,0.01619489634977783,0.00918328603581559,0.005591053022131709,0.00852284875674121,0.00820325676907282,0.008628668575519019,0.010306158022023223
true,2024-12-10T03:04:03.180832608+09:00,2024-12-10T03:04:03.209642616+09:00,28,200,0.00298022097235581,0.00298022097235581,0.005498005982053746,0.0019440135723356247,0.01619489634977783,0.008552509076230508,0.005875236427768181,0.00852284875674121,0.00820325676907282,0.008066021859938008,0.010306158022023223
true,2024-12-10T03:04:08.180630391+09:00,2024-12-10T03:04:08.203676577+09:00,23,200,0.0028047364552727513,0.0028047364552727513,0.005730953546942683,0.0018856575418573984,0.015134674967328026,0.009130301579703234,0.005529232478830638,0.00852284875674121,0.008185635447987503,0.008609141856803849,0.00955687743124875
true,2024-12-10T03:04:13.180982094+09:00,2024-12-10T03:04:13.211756247+09:00,30,200,0.0029311319994010138,0.0029311319994010138,0.005664155356570349,0.0022340718734340384,0.01649700469899369,0.009021439339319759,0.0058895121576778625,0.008475054980194003,0.007773750188758143,0.008380724384247624,0.010603380801549683
true,2024-12-10T03:04:18.181659033+09:00,2024-12-10T03:04:18.221950259+09:00,40,200,0.0030404213248155865,0.0030404213248155865,0.005949892955778737,0.002194710246926856,0.01649700469899369,0.008982328825797015,0.005897503428300521,0.00844644461146446,0.007894849785407655,0.008380724384247622,0.010603380801549683
true,2024-12-10T03:04:23.181868878+09:00,2024-12-10T03:04:23.31427273+09:00,132,200,0.0030404213248155865,0.0030404213248155865,0.005526646719370128,0.0024140546679878583,0.016924526279282228,0.008982328825797015,0.005857526126782893,0.008446444611464462,0.007894849785407655,0.0078047660848771915,0.010494662149576211
