EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T06:05:53.279631835+09:00,2024-12-09T06:05:54.185255505+09:00,905ms,VALIDATE_USER_PREFERENCE,a02202aa808b6b056442893551015054,true,2024-12-08T21:05:53.641658205
JOB_PROCESSED,2024-12-09T06:05:53.279631835+09:00,2024-12-09T06:05:55.15629107+09:00,1876ms,UPDATE_USER_PREFERENCE,a02202aa808b6b056442893551015054,true,2024-12-08T21:05:54.051274769
JOB_SUCCESS,2024-12-09T06:05:53.279631835+09:00,2024-12-09T06:05:55.164181327+09:00,1884ms,UPDATE_USER_PREFERENCE,a02202aa808b6b056442893551015054,true,2024-12-08T21:05:54.051274769
