EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-10T02:10:59.165741448+09:00,2024-12-10T02:11:06.642921045+09:00,7477ms,VALIDATE_TASK,a202028a80896305e6f21e1501411504,true,2024-12-09T17:10:58.173193004,,2024-12-09T17:10:58.173193004
JOB_PROCESSED,2024-12-10T02:10:59.165741448+09:00,2024-12-10T02:11:17.898277084+09:00,18732ms,VALIDATE_USER,a202028a80896305e6f21e1501411504,true,2024-12-09T17:11:02.794516299,,2024-12-09T17:11:02.794516299
JOB_PROCESSED,2024-12-10T02:10:59.165741448+09:00,2024-12-10T02:11:25.471646125+09:00,26305ms,VALIDATE_TEAM,a202028a80896305e6f21e1501411504,true,2024-12-09T17:11:09.490836877,,2024-12-09T17:11:09.490836877
JOB_PROCESSED,2024-12-10T02:10:59.165741448+09:00,2024-12-10T02:11:34.254645366+09:00,35088ms,VALIDATE_FILE_OBJECT,a202028a80896305e6f21e1501411504,true,2024-12-09T17:11:16.523664842,,2024-12-09T17:11:16.523664842
JOB_PROCESSED,2024-12-10T02:10:59.165741448+09:00,2024-12-10T02:11:43.989589436+09:00,44823ms,CREATE_TASK_AND_ATTACH_FILE_OBJECT,a202028a80896305e6f21e1501411504,true,2024-12-09T17:11:24.265398349,,2024-12-09T17:11:24.265398349
JOB_SUCCESS,2024-12-10T02:10:59.165741448+09:00,2024-12-10T02:11:43.989965638+09:00,44824ms,CREATE_TASK_AND_ATTACH_FILE_OBJECT,a202028a80896305e6f21e1501411504,true,2024-12-09T17:11:24.265398349,2024-12-09T17:10:58.169382929,2024-12-09T17:11:29.824768631
