EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-09T20:38:05.410654882+09:00,2024-12-09T20:38:09.45189765+09:00,4041ms,VALIDATE_TEAM,800a008a2083c32d4ecf8db411144050,true,2024-12-09T11:38:05.344867054,,2024-12-09T11:38:05.344867054
JOB_PROCESSED,2024-12-09T20:38:05.410654882+09:00,2024-12-09T20:38:12.434533141+09:00,7023ms,VALIDATE_ORGANIZATION_AND_ORGANIZATION_USER_EXIST,800a008a2083c32d4ecf8db411144050,true,2024-12-09T11:38:06.783410578,,2024-12-09T11:38:06.783410578
JOB_PROCESSED,2024-12-09T20:38:05.410654882+09:00,2024-12-09T20:38:15.570689903+09:00,10160ms,CREATE_TEAM_AND_ADD_INITIAL_TEAM_USER,800a008a2083c32d4ecf8db411144050,true,2024-12-09T11:38:08.503930305,,2024-12-09T11:38:08.503930305
JOB_SUCCESS,2024-12-09T20:38:05.410654882+09:00,2024-12-09T20:38:15.571249487+09:00,10160ms,CREATE_TEAM_AND_ADD_INITIAL_TEAM_USER,800a008a2083c32d4ecf8db411144050,true,2024-12-09T11:38:08.503930305,2024-12-09T11:38:05.336226608,2024-12-09T11:38:14.767863549
