EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:51:10.664610137+09:00,2024-12-09T04:51:13.510562734+09:00,2845ms,CREATE_USER_PROFILE,a02202aa808b6b056417d92514445505,true,2024-12-08T19:51:11.343175623
JOB_PROCESSED,2024-12-09T04:51:10.664610137+09:00,2024-12-09T04:51:14.342549049+09:00,3677ms,CREATE_USER_PREFERENCE,a02202aa808b6b056417d92514445505,true,2024-12-08T19:51:12.343917138
JOB_SUCCESS,2024-12-09T04:51:10.664610137+09:00,2024-12-09T04:51:14.342716074+09:00,3678ms,CREATE_USER_PREFERENCE,a02202aa808b6b056417d92514445505,true,2024-12-08T19:51:12.343917138
