EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T04:51:10.68715371+09:00,2024-12-09T04:51:11.831613419+09:00,1144ms,VALIDATE_FILE_OBJECT,a02202aa808b6b056417d92514445145,true,2024-12-08T19:51:10.854471487
JOB_PROCESSED,2024-12-09T04:51:10.68715371+09:00,2024-12-09T04:51:13.450124243+09:00,2762ms,CREATE_FILE_OBJECT,a02202aa808b6b056417d92514445145,true,2024-12-08T19:51:11.182843017
JOB_SUCCESS,2024-12-09T04:51:10.68715371+09:00,2024-12-09T04:51:13.450223582+09:00,2763ms,CREATE_FILE_OBJECT,a02202aa808b6b056417d92514445145,true,2024-12-08T19:51:11.182843017
