EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-10T02:32:56.663403411+09:00,2024-12-10T02:32:57.959857374+09:00,1296ms,VALIDATE_ORGANIZATION,a202028a80896305e6f21f4505151101,true,2024-12-09T17:32:56.541648011,,2024-12-09T17:32:56.541648011
JOB_PROCESSED,2024-12-10T02:32:56.663403411+09:00,2024-12-10T02:33:24.315288646+09:00,27651ms,VALIDATE_USER,a202028a80896305e6f21f4505151101,true,2024-12-09T17:32:57.244748709,,2024-12-09T17:32:57.244748709
JOB_PROCESSED,2024-12-10T02:32:56.663403411+09:00,2024-12-10T02:33:39.721938241+09:00,43058ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,a202028a80896305e6f21f4505151101,true,2024-12-09T17:33:02.230490418,,2024-12-09T17:33:02.230490418
JOB_PROCESSED,2024-12-10T02:32:56.663403411+09:00,2024-12-10T02:33:57.985259066+09:00,61321ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a202028a80896305e6f21f4505151101,true,2024-12-09T17:33:12.798931505,,2024-12-09T17:33:12.798931505
JOB_SUCCESS,2024-12-10T02:32:56.663403411+09:00,2024-12-10T02:33:57.985528941+09:00,61322ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,a202028a80896305e6f21f4505151101,true,2024-12-09T17:33:12.798931505,2024-12-09T17:32:56.538713698,2024-12-09T17:33:33.884014739
