EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T05:55:27.048456966+09:00,2024-12-09T05:55:28.460261982+09:00,1411ms,VALIDATE_TASK,a02202aa808b6b056442887410050145,true,2024-12-08T20:55:27.280123745
JOB_PROCESSED,2024-12-09T05:55:27.048456966+09:00,2024-12-09T05:55:29.439216125+09:00,2390ms,VALIDATE_USER,a02202aa808b6b056442887410050145,true,2024-12-08T20:55:28.042886021
JOB_PROCESSED,2024-12-09T05:55:27.048456966+09:00,2024-12-09T05:55:30.953208451+09:00,3904ms,VALIDATE_TEAM,a02202aa808b6b056442887410050145,true,2024-12-08T20:55:29.046703235
JOB_PROCESSED,2024-12-09T05:55:27.048456966+09:00,2024-12-09T05:55:31.956776216+09:00,4908ms,VALIDATE_FILE_OBJECT,a02202aa808b6b056442887410050145,true,2024-12-08T20:55:30.561070029
JOB_PROCESSED,2024-12-09T05:55:27.048456966+09:00,2024-12-09T05:55:33.977556713+09:00,6929ms,CREATE_TASK_AND_ATTACH_FILE_OBJECT,a02202aa808b6b056442887410050145,true,2024-12-08T20:55:31.597636282
JOB_SUCCESS,2024-12-09T05:55:27.048456966+09:00,2024-12-09T05:55:33.977666584+09:00,6929ms,CREATE_TASK_AND_ATTACH_FILE_OBJECT,a02202aa808b6b056442887410050145,true,2024-12-08T20:55:31.597636282
