EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime
JOB_PROCESSED,2024-12-09T05:59:09.096802736+09:00,2024-12-09T05:59:11.361859094+09:00,2265ms,CREATE_USER_PROFILE,a02202aa808b6b056442892144145111,true,2024-12-08T20:59:09.92309927
JOB_PROCESSED,2024-12-09T05:59:09.096802736+09:00,2024-12-09T05:59:11.941966745+09:00,2845ms,CREATE_USER_PREFERENCE,a02202aa808b6b056442892144145111,true,2024-12-08T20:59:10.926781316
JOB_SUCCESS,2024-12-09T05:59:09.096802736+09:00,2024-12-09T05:59:11.96109342+09:00,2864ms,CREATE_USER_PREFERENCE,a02202aa808b6b056442892144145111,true,2024-12-08T20:59:10.926781316
