EventType,StartTime,ReceivedDatetime,TotalTime,LastActionCode,JobId,LastActionSuccess,LastActionDatetime,ProcessStartDatetime,ActionDatetime
JOB_PROCESSED,2024-12-09T20:16:18.382288874+09:00,2024-12-09T20:16:22.33673371+09:00,3954ms,VALIDATE_ORGANIZATION,800a008a2083c32d4ecf8ca414105540,true,2024-12-09T11:16:18.311590773,,2024-12-09T11:16:18.311590773
JOB_PROCESSED,2024-12-09T20:16:18.382288874+09:00,2024-12-09T20:16:24.800368139+09:00,6418ms,VALIDATE_USER,800a008a2083c32d4ecf8ca414105540,true,2024-12-09T11:16:20.066986758,,2024-12-09T11:16:20.066986758
JOB_PROCESSED,2024-12-09T20:16:18.382288874+09:00,2024-12-09T20:16:27.177201363+09:00,8794ms,CREATE_ORGANIZATION_AND_ADD_INITIAL_ORGANIZATION_USER,800a008a2083c32d4ecf8ca414105540,true,2024-12-09T11:16:22.033920519,,2024-12-09T11:16:22.033920519
JOB_PROCESSED,2024-12-09T20:16:18.382288874+09:00,2024-12-09T20:16:30.094597949+09:00,11712ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,800a008a2083c32d4ecf8ca414105540,true,2024-12-09T11:16:24.045344202,,2024-12-09T11:16:24.045344202
JOB_SUCCESS,2024-12-09T20:16:18.382288874+09:00,2024-12-09T20:16:30.094914568+09:00,11712ms,CREATE_DEFAULT_TEAM_AND_ADD_INITIAL_DEFAULT_TEAM_USER,800a008a2083c32d4ecf8ca414105540,true,2024-12-09T11:16:24.045344202,2024-12-09T11:16:18.308156224,2024-12-09T11:16:29.205984893
