Success,SendDatetime,ReceivedDatetime,ResponseTime,StatusCode,CPUUsage,AuthCPUUsage,WebsocketCPUUsage,WebGatewayCPUUsage,JobCPUUsage,UserProfileCPUUsage,UserPreferenceCPUUsage,OrganizationCPUUsage,TeamCPUUsage,PlanCPUUsage,StorageCPUUsage
true,2024-12-09T02:31:32.974783515+09:00,2024-12-09T02:31:33.239674998+09:00,264,200,0.006356747236881372,0.006356747236881372,0.05260784891795753,0.0011299412398682724,0.10857689653799725,0.007462965226162668,0.005684777932837283,0.0075693439578671615,0.007489679872026424,0.007640061132031414,0.004106573912590716
true,2024-12-09T02:31:37.974788758+09:00,2024-12-09T02:31:38.003431729+09:00,28,200,0.006356747236881372,0.006356747236881372,0.050926564569728765,0.0011304871652381091,0.10076297921714605,0.007895052672086175,0.005956630031086702,0.009197631034524109,0.007441366246730171,0.00823443550076306,0.004106573912590716
true,2024-12-09T02:31:42.975845532+09:00,2024-12-09T02:31:43.005563547+09:00,29,200,0.006083385000000005,0.006083385000000005,0.046237381520988455,0.0030452539819199437,0.11980438135061171,0.007990069238377806,0.005615665608789586,0.009197631034524109,0.007441366246730171,0.007713143825395296,0.003814879404719495
true,2024-12-09T02:31:47.976369451+09:00,2024-12-09T02:31:48.06520422+09:00,88,200,0.006414561434911195,0.006414561434911195,0.04652764504340112,0.0030452539819199437,0.11343259869695337,0.007422485792174929,0.005415366661663595,0.009351346198099846,0.007026027388888983,0.008162509130752355,0.004180763105780455
true,2024-12-09T02:31:52.975355869+09:00,2024-12-09T02:31:52.994640094+09:00,19,200,0.006414561434911195,0.006414561434911195,0.04518595835873455,0.0047575643103469146,0.1263224339230714,0.007203557895043377,0.005253254685742382,0.00880308456329375,0.006822554988888981,0.008162509130752355,0.004226593887313017
true,2024-12-09T02:31:57.974793846+09:00,2024-12-09T02:31:57.993782002+09:00,18,200,0.006086364286706953,0.006086364286706953,0.04429579601653604,0.0047575643103469146,0.1263224339230714,0.007863510651551152,0.005903253146752286,0.011514835757554175,0.007618242037322136,0.008162509130752355,0.004246834599493546
true,2024-12-09T02:32:02.975508243+09:00,2024-12-09T02:32:03.086989097+09:00,111,200,0.006280369021294935,0.006280369021294935,0.043279229631905426,0.0062161073210932885,0.12946080809123264,0.007863510651551152,0.005555326510405175,0.011208336209619365,0.007660879936390127,0.007730918896584766,0.004246834599493546
true,2024-12-09T02:32:07.975336693+09:00,2024-12-09T02:32:08.00206611+09:00,26,200,0.006317142298670864,0.006317142298670864,0.040017348501293556,0.006532008345228895,0.12114360501383604,0.007732234413119107,0.005855290250334185,0.013486363329300519,0.007620196546710528,0.008195795104193784,0.004249646219739979
true,2024-12-09T02:32:12.975878075+09:00,2024-12-09T02:32:12.994957124+09:00,19,200,0.006317142298670863,0.006317142298670863,0.040017348501293556,0.0065320083452288956,0.29121776556359324,0.007732234413119107,0.005855290250334185,0.013486363329300519,0.0072069350484798515,0.008195795104193784,0.004249646219739979
true,2024-12-09T02:32:17.975636236+09:00,2024-12-09T02:32:17.998330205+09:00,22,200,0.006336211694053895,0.006336211694053895,0.03567661567048355,0.006980225113248965,0.25462759803595725,0.0077586916058950866,0.0058865700547616985,0.013486363329300519,0.007660918975970212,0.008168834097113902,0.004198628324049548
